order_items_id,product_id,order_id,quantity,unit_price
613203,9377,4285464,1,162.39
613252,18022,3748146,2,50.29
613626,6591,851795,3,258.89
614054,12672,7289306,3,485.38
614209,4989,6160412,4,68.84
614402,10139,7975426,1,218.87
614478,10912,5915685,2,57.49
614723,15525,3655585,4,169.42
615076,16876,3715183,2,268.1
615197,7399,347679,1,56.5
615534,18123,3261772,5,154.55
615588,3596,7349498,1,207.22
615905,11857,7672405,1,401.9
615951,15473,3944200,4,7.33
616679,5042,1742621,4,153.43
616765,4461,6348067,1,399.38
616833,9300,5005272,4,113.03
617307,3161,373980,5,62.42
617740,11043,4013112,1,485.81
618861,8595,6322929,4,348.53
619867,19091,6369474,3,351.89
620027,5250,1381662,5,259.55
620587,7750,7930651,4,279.44
620798,6445,3521817,5,379.24
620991,13369,1187966,4,180.45
622754,10311,7413415,4,105.64
623314,11786,3571245,3,56.59
623325,15757,863098,2,387.53
623621,1649,1982724,3,333.65
623977,15627,6445746,5,205.18
624017,13895,7481000,4,395.36
625164,5884,7405358,4,405.57
625360,16629,6868329,4,455.19
625519,11077,6827146,4,359.62
625674,15265,7275384,1,201.91
625683,16725,3777940,4,245.56
625813,3920,2133692,2,293.31
626971,10362,7594690,4,69.42
626985,6358,2019636,4,324.72
627415,19193,5512578,5,398.12
627494,19779,4532720,4,207.14
627856,7333,3856108,2,53.59
628870,7461,2938921,4,497.85
629302,3631,2142583,2,13.95
629460,5737,4108989,1,486.45
629712,16465,4247946,1,319.62
630114,2994,1494452,4,100.72
630558,10083,3444104,4,394.86
630787,15862,390270,5,200.94
631000,16456,5685351,3,284.44
631106,6626,975002,5,185.68
632284,14788,6998346,1,260.61
632409,4660,3752945,5,93.9
632797,12669,2309291,3,249.59
632863,17277,6430041,3,249.25
633127,11482,7359688,3,458.19
634202,19206,7044965,2,31.61
634793,439,1076829,5,94.33
635007,5773,6783267,3,332.74
635233,402,1837033,2,318.74
636685,10581,3903830,3,314.71
636775,10411,4558431,4,355.83
636852,13046,1584605,1,5.17
636894,959,4774688,4,119.9
637060,14204,3622646,5,80.34
637292,7133,6422382,4,86.44
637781,4430,149393,4,430.86
637820,5486,2604309,2,271.19
637872,13542,2371198,3,146.43
637896,18713,3544474,4,328.29
638882,15507,5638040,3,199.1
639464,13206,158925,4,120.74
641193,7397,4434923,3,427.57
641321,6042,6009782,5,60.76
641672,10705,2286826,2,140.77
642160,19509,1235614,1,40.75
642338,18191,1933999,2,255.18
642603,10277,6122679,1,496.26
643343,11740,718184,4,62.95
643945,15904,7900837,4,339.52
643987,4147,7596164,5,227.01
644121,14257,1994312,1,344.14
644264,18871,1746397,3,280.53
644893,9030,2842002,1,124.85
645034,19145,1112350,4,87.41
645523,13384,2076227,2,285.9
645688,19397,6227415,3,73.17
645760,1812,4132197,1,269.06
646213,4231,1865509,1,13.12
646378,13027,5118979,5,79.05
646554,11506,3267707,4,258.51
647206,2176,6186410,3,496.71
647219,18166,2860221,4,60.23
647351,12915,1309096,5,220.45
647678,2986,5475799,3,409.31
647950,8694,543232,4,389.86
648279,9626,6981173,5,220.17
648479,5221,4623972,3,494.67
648752,17320,6512353,5,392.75
648756,15569,3179889,2,439.28
648974,2496,3222948,5,116.95
649177,9336,5603337,3,204.58
649198,13184,6905643,1,185.78
650059,3177,7941787,4,361.21
651467,12261,1367244,5,400.72
651561,10873,1769334,3,36.51
651851,17160,2507780,1,72.84
652563,16483,4195207,3,311.37
652601,5651,4973468,2,432.21
653161,3161,4071397,2,62.42
653308,2720,4551344,4,87.63
654248,16558,6920076,3,206.89
654469,6739,2485255,3,207.14
654490,6423,4428303,1,137.04
654751,10589,664492,1,63.06
654855,1102,1620734,4,401.34
655136,9999,4768130,2,132.71
657048,15189,871375,3,391.55
657308,8015,1208233,3,14.18
657375,4911,752813,3,455.57
657685,3416,5259452,5,121.33
657884,9133,7526385,1,483.4
658014,11755,6844928,1,177.61
658346,13299,574528,3,484.94
658571,2545,4610928,2,169.44
659126,980,5018724,3,447.64
659128,3870,6854418,4,173.04
659155,10573,1928296,5,191.73
659564,3508,330407,5,300.23
661076,14120,3211982,5,441.1
662147,17354,4690919,4,22.23
662253,4914,7611317,3,62.78
662450,11929,1166932,1,497.7
662530,19179,2977632,1,16.11
662836,11681,2865426,2,495.12
663194,10815,5789147,2,206.29
663387,1725,3035543,3,328.16
663411,10314,273325,1,333.15
663626,1948,7571678,2,102.42
664098,17786,4050300,4,64.15
664249,5241,7393007,5,164.66
664338,14339,4602670,2,345.46
664448,12646,5583941,4,121.07
664606,7572,232204,2,126.49
665508,19208,3406319,2,143.92
666064,13470,2225834,3,146.09
666428,17634,1105619,2,66.71
666592,10031,78943,4,207.72
666878,530,4334317,2,61.17
667034,17939,2346315,2,260.64
667334,6237,7009148,1,351.97
667583,14170,1979420,2,100.4
668376,13236,1924458,1,48.1
668471,15578,7026158,2,228.8
669214,760,5291939,1,332.1
670012,19197,4343931,2,162.21
670532,15802,2766668,4,466.58
671082,12357,7520443,1,307.73
671301,9812,2587070,1,311.56
671318,18379,7667656,1,417.0
671493,12163,4886108,4,272.57
672372,19335,5654758,3,156.72
672801,18072,5839808,4,224.29
672950,13771,4183822,5,169.89
673074,15747,3448945,5,346.07
673953,7420,4948422,3,223.23
674089,12757,1467948,5,16.06
674769,5464,1709869,4,275.55
675185,10346,3123008,3,130.71
675323,7941,7384506,4,460.9
676598,6378,7503132,3,90.64
676804,6681,4944640,3,286.28
677322,18887,1419028,3,77.55
677986,9382,7394862,2,326.84
678098,16668,3861217,5,251.87
678135,1953,1959919,2,141.32
678357,8667,6107568,3,395.67
679067,18360,7750586,1,115.77
680323,10070,984339,2,345.09
680372,1000,4613948,5,138.22
680780,3064,6748310,3,38.79
680991,16988,2941412,1,66.25
681080,1404,1225030,5,59.55
681494,18660,4355871,5,173.43
681532,5343,4470962,2,170.74
681657,3113,5516886,3,186.34
682732,16175,2913191,5,463.92
683301,17716,31004,5,241.83
683624,8526,1784467,4,248.27
684013,10400,5161064,2,417.61
684662,18522,392990,4,82.43
685177,19405,4884124,3,363.1
685618,7196,5280832,4,128.12
686399,8819,5974680,4,14.9
686477,5840,306637,3,12.25
687028,13023,1560364,5,52.01
687474,15561,6691009,4,324.59
687960,4238,5426190,1,497.16
689919,4332,7418746,5,295.61
690661,5403,5625113,4,49.57
690969,18,3434194,1,273.8
691814,18380,3190624,4,89.33
692195,19619,4195090,2,199.17
692388,3434,113703,5,361.1
692721,15131,38310,4,421.24
693138,6395,1865197,5,440.87
693173,18286,861174,2,304.06
693266,15449,6783844,3,156.76
694050,9407,7517182,4,485.79
694229,9454,1681083,3,259.18
694354,13826,927424,1,254.69
694360,11221,6704507,4,420.09
694808,2691,3758066,2,460.48
695439,8778,5263471,4,479.52
695978,9086,95537,4,469.23
696318,9475,7162181,4,269.69
696339,331,1604373,4,24.79
696445,17133,2488655,1,277.01
696564,8380,583699,4,227.22
696972,13165,4747372,3,123.54
697706,726,3934372,1,87.32
697820,10490,3635692,3,299.66
698425,428,815471,2,447.7
698638,2201,7297831,3,355.67
698916,9951,536513,5,261.0
698950,7628,1256703,1,42.04
699279,525,3831456,1,381.23
700027,12663,5516207,2,478.03
700134,8673,4425333,3,480.57
700165,6386,2190630,5,13.48
700183,3182,2955455,2,27.27
700212,14905,5176700,1,205.2
700245,5332,3267025,3,278.01
701173,7482,2261517,3,289.35
701303,19529,2717108,3,119.95
702386,8255,5250033,4,126.67
703345,5674,2249888,2,434.23
703591,12888,3327176,2,68.5
704825,9107,6319311,3,287.68
705068,1426,1422851,3,15.51
705830,9116,6897360,1,226.24
706516,19749,2132908,2,188.84
707718,1518,3123247,4,320.21
707928,8141,3593169,4,128.83
708233,5382,1498505,3,427.87
708473,61,7019935,2,293.61
709223,17155,3468542,4,355.5
709874,582,5229049,3,12.57
710072,19348,4325878,1,437.95
710391,4222,3175781,3,261.72
710532,16314,1675429,2,170.81
712266,14037,2605415,5,143.63
712830,755,2453053,2,323.28
712910,12848,4199554,2,435.77
713893,9979,3839927,3,102.52
714272,18178,723370,3,75.44
714979,6170,156069,5,266.34
715084,18209,2314049,5,245.64
715099,9890,1851604,2,107.89
715708,19277,5655951,4,48.29
716807,9916,2044851,5,399.28
716964,6961,2412785,2,24.27
717067,13433,3799522,5,383.97
717193,13195,194668,5,440.8
718063,18051,3845237,1,81.67
718678,13217,6322014,1,189.52
718688,3605,5641832,4,381.55
718744,12752,5600045,5,329.03
719511,2480,3272994,3,174.4
719983,16005,4523060,4,22.81
720319,16801,5388014,4,315.71
720592,7535,7305943,2,281.45
720689,12126,246750,2,90.33
722732,14709,5204138,1,393.04
722779,4361,191377,4,223.79
723436,2288,4539339,2,239.28
723742,7720,379686,3,481.0
723859,13444,1612192,3,268.92
724262,15502,4916242,2,331.33
725384,17093,7975800,1,42.97
725752,7256,6854569,2,271.91
725757,15696,3004876,3,147.85
726147,4960,4102590,5,305.8
726642,11449,5903721,5,455.72
726746,10385,7780561,3,446.06
728818,15149,5975111,2,319.27
729073,13787,7643618,3,118.86
731229,17131,6716644,1,489.78
731895,1720,1305129,2,281.92
732094,4682,5307508,3,137.73
732573,7966,2592017,2,243.35
732970,3495,3580086,3,165.34
733052,11180,1607242,5,153.94
734156,2589,5320534,3,345.29
734784,13745,7511974,4,319.49
735264,6928,236128,1,248.36
735278,5815,5175662,3,340.83
735627,9665,837296,2,129.34
736257,14692,2377897,2,231.47
736265,7013,5926525,2,210.68
736273,16922,308045,3,53.12
736879,11333,5452923,2,109.32
737190,19917,1679583,3,82.23
737381,8529,7080743,2,487.43
737752,1526,7951486,5,368.94
737885,889,2825656,3,398.42
737904,12611,5848055,4,269.7
737910,17881,5487569,4,342.73
738085,7393,4265513,4,341.26
738182,14628,6608177,5,429.39
738659,15293,7472944,2,184.39
738696,8212,1890781,4,168.83
738810,12521,6063552,5,47.1
739185,17906,4782259,5,35.67
739230,7388,70219,1,441.95
739528,7982,2581100,4,296.36
740589,3002,1255285,5,83.21
740740,11707,7471795,1,348.76
740806,10873,7432942,5,36.51
743433,3949,4389835,5,31.27
743451,10355,1129909,5,180.26
744163,682,6549346,2,277.05
744796,3387,6534625,5,241.09
745128,7708,3870509,4,318.7
745160,17365,7702558,4,469.18
745739,713,930545,4,337.26
746018,13920,3187072,3,66.35
746442,9895,5154816,4,195.53
746484,6618,4025367,2,229.59
746567,5408,1268158,1,104.39
746931,18398,4170880,3,376.82
747055,15244,2852950,4,355.64
747942,2153,515501,3,438.55
748003,11442,4124143,4,170.57
748137,11288,7019935,5,473.59
748571,16303,3966764,2,338.38
748716,16258,7836286,5,149.02
748873,9027,1109379,5,449.18
749621,18208,913978,4,448.55
749642,7452,4825971,5,323.37
752293,4108,7457227,2,493.34
754517,13985,7792670,1,381.99
754802,1659,2036520,4,373.8
754818,1999,1452156,5,227.89
755580,19522,823273,4,482.12
756329,2485,378392,5,189.34
756799,10257,281311,3,294.03
757043,11686,2435104,4,184.08
757633,18024,4920758,3,284.23
758108,6075,4741497,2,79.37
758167,19241,7899951,1,236.09
758424,9838,393681,5,285.46
759092,15828,5710908,4,180.22
759491,15596,1186331,1,192.72
759797,9841,4760854,1,212.92
759843,14179,4755381,2,202.86
759893,12831,1278053,2,345.84
760197,4444,1394711,3,60.68
760780,4653,6348210,3,195.04
761101,8961,2165547,3,452.76
761157,16475,839247,2,320.99
761311,4565,2420236,2,276.38
761393,3070,4593429,5,227.83
761704,8558,5801141,3,165.96
762056,2973,1917091,4,430.18
762152,14894,2066294,1,459.82
763205,9512,1817920,4,402.32
764024,7916,6649050,1,229.48
764784,5554,2144409,3,294.38
765416,9331,4860452,2,234.23
765431,12568,6847824,1,147.31
765438,5698,5836987,1,15.67
765980,18470,4101737,3,277.03
766944,4951,2834002,1,334.0
767832,14162,5944129,3,52.01
767877,11578,3872014,1,122.64
767878,11589,3573154,2,79.2
769160,10400,5853885,4,417.61
769872,5845,2098612,2,175.77
770614,3074,6832871,5,265.16
770633,12071,4817507,4,224.41
770649,13186,4957544,3,387.42
770746,3101,4434131,5,19.75
770776,3042,1285250,4,182.5
770901,4276,5845766,2,204.0
770989,1467,3087921,5,133.5
771164,4289,1344059,3,163.97
771242,7144,1597357,3,381.4
771358,874,7405396,1,75.87
771617,17889,7869893,1,318.01
773202,3986,6537473,2,346.72
773272,12529,2136870,4,8.33
773630,199,7944376,5,199.01
773747,19444,1149105,5,107.21
774353,7584,1644090,4,383.67
774641,17425,4964239,3,330.52
774770,10895,295933,5,141.22
775615,13972,3728760,3,114.22
775762,8781,3298903,1,479.51
776165,809,7207146,2,77.02
776325,11596,4472990,4,397.29
776416,635,4455759,1,177.8
776443,16354,886828,1,494.87
776789,865,3096223,3,37.57
776833,17383,1967097,3,443.75
777383,1387,2719937,1,139.67
777484,637,4304587,5,106.34
777707,6676,5427859,3,64.64
777775,203,1878330,2,38.2
777877,17870,2551411,4,122.66
778643,4895,3677834,5,42.19
779445,214,6717769,5,209.55
779473,986,6096829,3,226.39
779631,10664,4435900,4,362.25
779837,13379,3744687,1,204.39
779862,17251,5507612,4,142.18
779907,16234,2271650,2,162.08
780121,4338,5753432,2,163.05
780191,18033,5673936,3,294.94
780314,6140,2600636,4,34.44
780338,10178,311859,4,428.26
782413,6508,6237284,1,176.83
782716,9439,4551119,4,416.29
783682,10795,6965619,3,453.04
783714,2750,5740701,4,292.39
784466,2696,7520937,2,197.26
784555,7273,3779987,4,441.75
784615,4442,3486565,3,414.36
784850,15896,3855519,3,358.55
785043,13012,259990,2,369.04
785225,17213,1174316,4,495.58
785363,5632,5270557,1,344.43
785569,11173,2260417,3,220.44
785826,15231,4746541,5,38.52
785893,11043,176897,2,485.81
786769,1854,5457639,4,17.57
786876,18287,7077874,1,240.19
787326,17195,6709613,1,271.62
787871,14866,712496,2,145.51
788383,9716,4321584,2,251.42
788446,13808,3268791,2,389.05
788654,6180,6274618,5,91.19
789074,1037,4851457,2,15.97
789218,15629,5593063,1,463.08
789644,18951,71585,3,241.73
790568,7093,4756753,1,328.07
790579,3177,4335481,4,361.21
790678,10398,5823950,2,195.99
790872,10034,1383147,3,413.55
791214,17740,4665517,1,412.14
792853,471,4433276,5,201.83
793591,14624,4921594,3,117.67
794325,9705,2079813,2,50.82
794612,7407,863098,2,168.3
795581,9194,115655,2,61.5
795852,16753,1746842,2,439.85
796747,12086,4978969,5,14.07
797162,11203,5930918,4,216.34
797166,6888,773913,2,382.97
797712,7126,3871371,3,250.3
798742,1017,7940280,1,63.33
799362,18745,1502402,1,498.51
799827,18779,829800,1,47.01
801549,14373,7964237,5,287.68
801853,19137,2838534,4,411.71
801921,4263,2819709,2,280.66
802354,1018,7176623,1,193.75
803389,13271,5339770,3,374.82
804242,12821,1882605,2,92.87
804403,4533,6054174,2,391.78
804912,14212,2639085,4,442.59
804981,2186,4983562,5,359.74
805541,12792,5812366,4,178.89
807149,7159,291803,5,85.02
807343,9613,4772664,2,360.26
807431,19512,4824750,3,342.19
808579,17920,516420,5,426.63
808998,4593,7876754,2,373.95
809027,19780,6984038,4,169.39
809172,9402,292876,2,222.84
809174,3369,7239143,5,275.72
810069,12083,1399326,4,401.91
810088,14952,2838354,4,408.43
810179,13266,355693,1,307.84
811641,13998,2278139,1,5.81
811959,12267,6644819,1,238.43
812464,1330,6431511,5,235.57
812652,1454,3334423,1,316.88
812685,18970,2624445,4,329.54
813796,18220,7096469,5,288.53
814718,7246,2086980,1,458.32
814808,1465,1649219,2,429.38
815104,11656,7812690,2,381.63
815114,12275,6882292,4,311.87
815163,17314,5884234,4,253.23
816801,4102,7705869,4,39.25
816950,9835,2235091,3,444.08
817075,3842,7842254,4,122.08
818171,12904,2909412,2,300.66
818361,10858,6369321,5,418.8
818726,7862,5003771,1,347.98
819552,11644,3122497,3,367.26
819614,19161,1106393,1,218.33
819746,7379,3792278,2,199.8
820023,1267,3018289,3,339.88
822476,4643,4678701,2,126.65
822831,6526,488148,5,426.61
823001,7164,7998022,1,484.71
823171,1556,7469813,3,496.14
823454,18789,234373,1,474.36
824100,17299,7608047,5,482.6
824389,6,4624809,3,406.48
825227,18978,3644499,4,254.78
825245,7185,5454107,1,257.21
825372,4261,1082027,4,119.38
825671,3791,2110325,5,284.01
825980,19907,6715377,3,412.18
826517,4898,881753,5,198.99
826969,6428,3841057,1,145.61
827578,9658,6709498,4,449.01
827949,8213,6406250,2,468.55
827987,2113,4539094,4,296.3
828610,10859,3077711,5,98.35
828612,16828,6873029,4,133.06
828963,18945,4377124,5,372.54
828999,6513,2129819,2,155.42
829136,2945,3954887,3,120.14
829426,18224,4704364,2,391.0
829746,10586,2149346,5,125.05
829873,8483,7859493,4,79.64
830141,5822,6758783,4,454.79
830666,17559,2930746,5,289.5
830706,13046,5704247,5,5.17
830746,10761,437455,4,7.49
831072,7968,6017745,3,61.62
831123,8921,1438326,1,41.59
831749,16330,2074172,5,372.89
832028,9420,3535117,5,173.83
832882,11400,5326663,5,206.53
833861,786,6844928,1,25.99
833972,14711,625180,1,230.34
834225,7164,134428,5,484.71
834516,8653,1125023,1,348.13
834538,19160,2679408,3,46.8
834729,18955,6031453,4,376.61
834894,4696,83015,1,498.32
835409,17984,1493056,5,278.72
835573,15175,7712653,1,265.93
835657,9969,6789885,3,102.35
836467,7141,6779648,5,64.81
836794,14173,1665913,1,370.93
837405,10905,5729796,5,465.09
837410,16734,6948889,5,22.53
837984,9995,5270191,1,261.68
838428,17099,6031453,3,158.12
838693,5300,4075759,1,131.55
838903,8411,7516830,3,338.69
838947,4730,7140563,4,192.01
839876,19513,143443,3,437.63
840153,14398,3820138,4,269.44
840338,2367,6769574,2,20.12
841011,7821,6028647,4,45.2
841472,10546,7393713,1,386.22
843624,14734,1493601,5,234.58
844031,18099,2183120,2,212.53
844194,19400,1842199,4,166.33
844436,2279,2472298,5,142.19
844740,9380,4767591,3,325.02
844851,9848,5311983,1,437.06
845462,10463,4871891,1,337.47
845563,13007,5351127,3,390.83
845626,3893,6628606,1,424.8
845940,17197,7088041,1,38.97
846338,16912,2371761,4,8.91
846489,2098,6670878,3,272.69
846534,7581,3615094,2,473.06
846633,14798,3929287,5,232.47
847267,7481,5658465,3,208.44
847507,18983,6924757,4,67.48
848529,14056,6846627,2,43.33
848660,10690,5503750,3,475.22
848848,1276,4663305,5,69.64
849860,11233,4755216,2,248.68
850172,9994,7398229,1,222.45
850275,17429,4208825,3,373.23
850673,13317,5436707,1,372.96
850793,10027,2441427,1,34.46
851291,5488,1966564,5,360.73
851364,8564,1074134,4,333.03
851532,2181,949453,2,226.74
851702,16221,6128415,4,162.03
851711,15620,410392,2,40.16
852672,7364,2960277,2,134.96
852754,527,4864275,3,404.71
853105,4985,5326570,3,119.86
853240,15849,2610824,1,305.51
853368,5785,3685606,1,336.42
854089,654,7888499,1,322.55
854343,6370,6292963,2,309.61
855207,16148,6401356,3,215.17
856443,10865,740132,1,135.0
856495,12976,1846990,3,191.51
856952,8676,7599487,3,253.12
857272,1439,6699845,1,146.84
857876,5525,4738171,3,132.03
858563,1680,5682891,4,190.35
858571,3258,3558396,1,44.15
858934,6775,2036397,3,211.42
859131,4353,3812916,2,497.9
859207,2527,7366613,4,17.77
859390,19488,1092521,5,186.92
860253,6511,5302100,1,463.65
860300,18207,3134723,3,12.88
860587,424,2500611,2,157.34
860788,8576,7536827,5,209.15
860878,5256,5737915,2,46.71
861161,5237,7349516,5,434.94
861213,15443,3694516,3,480.27
861248,19449,7736648,1,433.34
861334,16792,7481892,4,84.32
861671,3247,3562337,5,434.56
862235,5124,5701547,3,389.93
862266,14704,6515133,3,54.8
862446,17766,2896882,5,18.05
862841,1578,3815743,1,17.03
862864,3799,7320605,1,322.08
863443,6125,1932069,5,287.44
863748,11428,7746888,4,37.74
863986,15946,4114263,4,444.18
865207,12771,1422470,1,265.68
866128,16168,6122390,1,19.09
866196,1223,4735589,2,211.36
866374,9201,2230637,1,327.66
866568,13071,6242795,1,301.29
867316,12494,3157812,4,361.14
867648,16870,3225134,5,142.7
867658,1139,6431749,2,458.24
867765,9720,2521250,1,225.13
869029,12231,1832412,2,68.86
869046,8603,2609924,5,23.78
870014,7678,6778787,1,154.98
870070,8564,5255673,3,333.03
870542,4214,5990538,3,270.24
870976,18721,3211982,2,463.33
871154,5649,4728249,5,225.97
871177,666,2495635,3,40.05
871900,16761,6221392,3,195.07
872683,15928,7898724,1,241.73
872711,11384,3254322,4,484.0
873335,4738,7955520,1,283.54
873666,17348,7184534,4,370.92
873894,16870,7401777,2,142.7
874236,11441,3526391,2,312.15
874441,19025,7253324,1,403.93
874554,16977,4039024,5,468.01
874613,18194,7245353,2,39.99
874758,19559,7621,3,120.68
874804,8096,4684641,3,329.92
874927,13619,5788160,2,310.91
877612,16010,6570204,1,127.37
877785,3582,3293912,2,141.43
877990,10701,99568,3,343.66
879898,751,5481418,2,352.49
880084,1857,3355140,5,310.95
880274,14595,6283336,1,119.8
880629,1845,5128301,3,223.66
881539,9129,1806698,3,440.49
882474,13461,291788,2,108.11
882798,15014,6252519,3,389.57
882811,4608,2991843,4,369.47
882955,5078,1300312,5,166.49
883241,15034,2519304,4,468.95
884746,13421,2069029,1,469.97
885390,1983,6542545,2,434.56
885533,13797,5381830,5,279.77
886003,7420,6717708,4,223.23
887554,1311,4671064,4,305.27
887908,1701,3963018,4,456.69
887982,17358,3475459,4,372.67
888372,6833,5812629,4,444.34
888737,3896,6096829,5,75.69
888792,10747,5681329,4,246.71
889593,19164,4560729,2,82.25
889956,9588,5329229,3,435.06
890708,8458,6017510,5,296.29
890720,14668,6094666,4,44.8
891328,8901,7566627,5,196.14
891984,6863,6190340,3,35.77
892086,9999,6337722,2,132.71
892245,16040,1632613,3,149.69
892265,15113,6412869,5,220.67
892659,17399,651905,3,204.35
892794,7072,187415,2,411.07
893891,13138,6233658,1,131.54
894372,863,7777527,3,156.38
894523,10498,6538569,4,78.1
894659,1147,602706,1,414.77
894685,4212,1440796,1,237.26
895208,7020,3110723,5,344.97
895969,3561,2157033,3,29.11
896612,5772,5988057,5,130.01
898481,14091,4539627,3,7.59
899171,19482,7820424,3,117.99
899607,7480,7001129,5,371.85
900006,17574,289005,1,261.54
900327,11679,5542975,4,247.02
901448,17058,6556724,3,246.33
901466,18102,4005058,1,498.42
901548,1247,5248207,2,499.24
902480,10872,5366728,5,39.08
902547,16250,2282842,4,469.46
903272,19530,3858124,1,206.68
903307,9349,593947,1,21.84
904092,19173,5024756,4,110.65
904823,11148,7926441,1,216.01
905286,15990,7859194,2,283.77
905978,2895,6699458,1,305.11
906301,8516,2447705,3,8.14
906711,15120,1853230,2,220.17
906969,14487,4934427,3,309.37
907174,13545,4215415,3,255.25
907391,13546,716834,3,376.52
907411,16902,7819189,4,5.77
908999,15793,5152810,3,408.33
909021,10184,7057223,3,490.48
909232,18751,5955226,3,482.78
910215,15559,4706559,2,322.07
910307,1405,4905899,1,141.79
911531,18973,329088,5,439.53
911982,16204,5616391,2,474.13
913023,7307,5430338,5,399.23
913097,3451,5196501,5,182.9
913173,11333,2946746,3,109.32
913815,7505,7969984,2,77.13
913856,19027,7377176,5,406.17
913965,16759,2748553,3,84.39
914407,13656,4834852,3,24.42
914416,2066,5758949,3,122.96
914789,9865,5208026,2,114.6
915061,3792,6551906,3,306.55
915745,10959,3395576,5,228.33
917100,16075,4478682,5,453.08
917180,19797,7170990,1,194.86
918291,12034,7682339,3,245.54
918409,2058,7071064,4,64.37
918584,4018,3441961,4,491.77
918653,7104,7870331,5,21.33
919269,6974,6445123,3,114.82
919662,14366,4792921,2,261.5
919854,14444,436456,3,121.81
920411,8813,79296,5,379.59
920783,5368,1846990,4,257.46
921093,805,4376901,3,384.91
921350,7110,2748299,3,366.01
921926,6484,2060803,1,48.22
921935,582,5091176,2,12.57
922605,19954,3977585,4,194.09
922686,11094,2905053,2,25.91
923590,17837,614596,4,198.04
924029,16712,354402,5,374.14
924327,17296,7528113,1,285.15
924505,15576,7044856,3,92.54
924901,8900,7807920,4,324.03
924936,7705,1816787,5,304.06
924996,12579,5432253,5,177.8
926176,11211,6509731,2,377.23
927931,18763,4538483,1,481.58
928671,1938,7956544,3,485.16
929232,15208,5204166,3,75.75
929543,5814,6284080,4,206.17
929777,3563,83086,3,237.78
930189,18933,5834200,5,61.27
930422,14699,719194,5,49.72
930637,2829,5758949,3,430.55
931508,19146,2951168,4,24.48
931828,9414,4475110,3,432.72
931862,6570,5281463,5,168.39
932292,2513,4570816,2,102.47
933778,19704,5419833,1,301.42
934274,17966,5358264,4,350.85
934301,16499,2377329,3,402.06
934975,13781,1283342,1,388.09
934997,890,4140080,2,455.96
936909,13989,2771376,1,424.08
936974,8634,5653441,2,226.26
937121,18003,3390849,3,471.78
937528,9452,3802383,5,308.27
937564,5551,3158335,3,131.62
937603,12131,2836049,3,474.86
937658,13838,5513897,2,200.27
940909,8562,2089724,4,347.95
941787,6366,6011742,1,312.21
941912,12608,2372043,5,68.77
941945,852,7424593,3,98.59
942041,4818,3216315,1,188.57
942881,245,83015,5,464.59
942896,18354,6863273,5,445.54
942978,11609,1511747,4,263.15
942991,632,4400749,1,292.19
944125,19423,1951273,5,416.14
944226,18488,736857,1,448.44
944353,16702,3905942,1,152.44
944369,427,6079600,4,192.46
944720,5005,744765,4,485.56
945593,17649,4934774,1,7.25
945820,3821,5401253,2,192.91
946383,16133,6732547,4,432.03
946425,10685,2760417,4,235.87
948259,11057,1609243,2,15.81
948668,3482,913566,3,275.74
948943,11790,3741098,3,293.96
949416,7104,117651,1,21.33
949471,489,685722,1,319.04
949898,7639,33770,1,30.2
950491,15237,6066787,2,446.42
950555,5206,2481997,5,36.25
950730,10046,1157224,3,467.02
951052,1008,36748,1,136.69
951682,19900,3111227,2,207.44
952154,14660,1435208,1,440.58
952294,1471,2717595,4,340.38
952479,15068,14133,4,54.6
953173,8918,4120041,3,307.48
953434,6373,2621901,5,30.11
953460,13704,6752579,5,271.83
953791,13800,474541,1,30.61
953893,9883,2399839,1,173.25
955241,16818,3949056,5,369.45
955936,19954,3581285,2,194.09
956012,15714,1474553,3,78.64
956163,19865,3106730,2,99.77
956371,5667,3257784,4,216.37
956415,5809,4948215,1,315.96
956760,478,306478,1,461.45
957088,4363,5498578,4,422.82
957125,14981,4906666,4,148.19
957255,1682,6800051,2,290.96
957685,12948,2999180,4,371.05
958624,6583,1520613,1,100.98
958725,3743,657599,4,417.68
958883,15002,5064653,1,285.08
959290,4091,1665525,1,460.54
959341,1307,3834531,1,280.48
959861,10653,5790022,3,257.12
959929,2993,4711320,3,21.85
960083,4125,490042,4,42.54
960173,7917,1978887,1,252.39
960489,9070,7774356,5,218.86
960888,8384,1399326,5,471.58
960890,19398,4201276,5,298.45
961229,16430,87970,4,346.62
961694,9904,5289866,1,11.11
961763,15885,5851085,2,118.12
962931,18704,7188547,3,484.25
963287,9649,7818492,3,186.71
963542,1963,5979229,3,485.11
964063,2230,2223692,5,223.57
964195,16293,7854114,3,310.87
964471,7596,5819124,4,169.38
964571,4803,1276196,1,393.82
964946,17659,1590774,3,108.75
964986,6449,6339985,2,203.97
965212,9732,6704507,5,322.17
965251,14910,27253,2,344.29
965490,11528,1165176,5,492.37
965552,11840,2618694,2,404.97
966630,11813,2812414,5,126.85
966968,10982,3622222,5,104.66
967391,10165,2194644,3,180.8
967655,2542,3293912,2,64.59
967779,14502,763654,4,86.6
967901,3587,1166927,2,283.58
967930,14554,2639006,4,31.88
968143,718,6591233,5,305.06
968471,14825,357492,2,363.45
969261,9401,1764238,5,10.55
969386,7654,863332,3,418.82
969421,17587,7042505,4,458.09
969729,16969,6099416,3,201.72
969780,10594,2223593,4,292.14
969827,14240,127352,2,31.07
969957,9754,5430094,1,338.12
970019,4461,2230667,3,399.38
